City,Date,Avg_Reservoir_Fill,Max_Reservoir_Fill,Total_Storage,Reservoirs_Above_Danger,Reservoir_Risk_Score,Reservoir_Trend_7d,Reservoir_Trend_15d
Pune,2022-01-25,19.01,61.6,0.517,0,0,-8.529999999999998,-19.55
Pune,2022-01-26,18.97,61.6,0.516,0,0,-40.230000000000004,-19.590000000000003
Pune,2022-01-27,68.58,94.38,1.607,2,3,49.22,-2.0799999999999983
Pune,2022-01-28,38.24,75.88,0.674,0,0,18.910000000000004,0.03999999999999915
Pune,2022-01-29,38.38,78.23,0.671,0,0,19.230000000000004,0.19000000000000483
Pune,2022-01-30,37.06,79.7,0.622,0,0,17.980000000000004,-1.0599999999999952
Pune,2022-01-31,38.34,81.07,0.661,0,0,19.330000000000002,0.44000000000000483
Pune,2022-02-01,38.64,83.15,0.661,0,0,19.67,11.080000000000002
Pune,2022-02-02,38.76,84.85,0.658,0,0,-29.82,11.219999999999999
Pune,2022-02-03,68.79,94.06,1.569,2,3,30.550000000000004,9.590000000000003
Pune,2022-02-04,29.08,87.67,0.442,1,2,-9.300000000000004,9.719999999999999
Pune,2022-02-05,22.55,86.3,0.332,1,2,-14.510000000000002,3.2200000000000024
Pune,2022-02-06,28.43,84.85,0.434,0,0,-9.910000000000004,9.280000000000001
Pune,2022-02-07,21.7,82.48,0.322,0,0,-16.94,2.620000000000001
Pune,2022-02-08,28.09,83.15,0.431,0,0,-10.669999999999998,9.079999999999998
Pune,2022-02-09,27.83,82.48,0.426,0,0,-40.96000000000001,8.86
Pune,2022-02-10,59.9,92.2,1.41,1,2,30.82,-8.68
Pune,2022-02-11,19.77,81.07,0.157,0,0,-2.780000000000001,-18.470000000000002
Pune,2022-02-12,19.88,81.77,0.157,0,0,-8.55,-18.500000000000004
Pune,2022-02-13,13.75,82.48,0.049,0,0,-7.949999999999999,-23.310000000000002
Pune,2022-02-14,13.86,83.15,0.05,0,0,-14.23,-24.480000000000004
Pune,2022-02-15,20.18,83.72,0.158,0,0,-7.649999999999999,-18.46
Pune,2022-02-16,11.48,68.88,0.041,0,0,-48.42,-27.279999999999998
Pune,2022-02-17,55.49,87.92,1.259,2,3,35.72,-13.300000000000004
Pune,2022-02-18,20.7,86.95,0.159,1,2,0.8200000000000003,-8.379999999999999
Pune,2022-02-19,29.78,85.55,0.356,1,2,16.03,7.23
Pune,2022-02-20,36.94,84.85,0.606,0,0,23.08,8.509999999999998
Pune,2022-02-21,36.63,84.23,0.6,0,0,16.450000000000003,14.930000000000003
Pune,2022-02-22,36.52,83.72,0.599,0,0,25.040000000000003,8.430000000000003
Pune,2022-02-23,36.36,83.15,0.598,0,0,-19.130000000000003,8.530000000000001
Pune,2022-02-24,61.91,83.57,1.39,0,0,41.209999999999994,2.009999999999998
Pune,2022-02-25,19.79,81.77,0.156,0,0,-9.990000000000002,0.019999999999999574
Pune,2022-02-26,19.67,81.07,0.155,0,0,-17.269999999999996,-0.2099999999999973
Pune,2022-02-27,28.23,79.7,0.34,0,0,-8.400000000000002,14.48
Pune,2022-02-28,28.66,78.23,0.467,0,0,-7.860000000000003,14.8
Pune,2022-03-01,34.35,75.88,0.57,0,0,-2.009999999999998,14.170000000000002
Pune,2022-03-02,33.95,73.72,0.568,0,0,-27.959999999999994,22.470000000000002
Pune,2022-03-03,51.78,79.14,1.213,0,0,31.990000000000002,-3.710000000000001
Pune,2022-03-04,11.86,71.17,0.043,0,0,-7.810000000000002,-8.84
Pune,2022-03-05,17.59,69.23,0.146,0,0,-10.64,-12.190000000000001
Pune,2022-03-06,17.15,66.68,0.144,0,0,-11.510000000000002,-19.79
Pune,2022-03-07,16.71,64.08,0.143,0,0,-17.64,-19.92
Pune,2022-03-08,16.31,61.68,0.141,0,0,-17.640000000000004,-20.210000000000004
Pune,2022-03-09,24.42,59.27,0.32,0,0,-27.36,-11.939999999999998
Pune,2022-03-10,53.8,76.33,1.262,0,0,41.94,-8.11
Pune,2022-03-11,15.17,54.2,0.243,0,0,-2.42,-4.619999999999999
Pune,2022-03-12,20.31,49.5,0.341,0,0,3.16,0.639999999999997
Pune,2022-03-13,13.19,43.17,0.232,0,0,-3.5200000000000014,-15.040000000000001
Pune,2022-03-14,18.09,37.13,0.329,0,0,1.7800000000000011,-10.57
Pune,2022-03-15,17.77,35.91,0.326,0,0,-6.650000000000002,-16.580000000000002
Pune,2022-03-16,25.72,49.57,0.495,0,0,-28.08,-8.230000000000004
Pune,2022-03-17,41.58,71.02,1.068,0,0,26.409999999999997,-10.200000000000003
Pune,2022-03-18,0.0,0.0,0.0,0,0,-20.31,-11.86
Pune,2022-03-19,5.49,32.96,0.095,0,0,-7.699999999999999,-12.1
Pune,2022-03-20,0.0,0.0,0.0,0,0,-18.09,-17.15
Pune,2022-03-21,0.0,0.0,0.0,0,0,-17.77,-16.71
Pune,2022-03-22,4.99,29.93,0.086,0,0,-20.729999999999997,-11.319999999999999
Pune,2022-03-23,4.8,28.83,0.083,0,0,-36.78,-19.62
Pune,2022-03-24,43.23,66.7,1.072,0,0,43.23,-10.57
Pune,2022-03-25,9.97,33.1,0.097,0,0,4.48,-5.199999999999999
Pune,2022-03-26,9.79,33.1,0.094,0,0,9.79,-10.52
Pune,2022-03-27,9.48,33.1,0.088,0,0,9.48,-3.709999999999999
Pune,2022-03-28,9.48,33.1,0.088,0,0,4.49,-8.61
Pune,2022-03-29,9.42,33.63,0.086,0,0,4.62,-8.35
Pune,2022-03-30,9.33,34.15,0.083,0,0,-33.9,-16.39
Pune,2022-03-31,41.0,64.21,1.006,0,0,31.03,-0.5799999999999983
Pune,2022-04-01,13.78,37.13,0.227,0,0,3.99,13.78
Pune,2022-04-02,10.77,38.87,0.171,0,0,1.2899999999999991,5.279999999999999
Pune,2022-04-03,11.01,40.38,0.171,0,0,1.5299999999999994,11.01
Pune,2022-04-04,21.04,43.87,0.373,0,0,11.62,21.04
Pune,2022-04-05,18.23,43.57,0.323,0,0,8.9,13.24
Pune,2022-04-06,20.48,43.27,0.362,0,0,-20.52,15.68
Pune,2022-04-07,38.94,63.57,0.946,0,0,25.159999999999997,-4.289999999999999
Pune,2022-04-08,20.21,42.53,0.351,0,0,9.440000000000001,10.24
Pune,2022-04-09,17.69,42.33,0.31,0,0,6.6800000000000015,7.900000000000002
Pune,2022-04-10,19.61,42.03,0.342,0,0,-1.4299999999999997,10.129999999999999
Pune,2022-04-11,17.54,41.88,0.306,0,0,-0.6900000000000013,8.059999999999999
Pune,2022-04-12,19.29,41.59,0.335,0,0,-1.1900000000000013,9.87
Pune,2022-04-13,36.4,59.99,0.881,0,0,-2.539999999999999,27.07
Pune,2022-04-14,0.0,0.0,0.0,0,0,-20.21,-41.0
Pune,2022-04-15,8.22,39.45,0.052,0,0,-9.47,-5.559999999999999
Pune,2022-04-16,8.21,39.45,0.052,0,0,-11.399999999999999,-2.5599999999999987
Pune,2022-04-17,6.58,39.45,0.024,0,0,-10.959999999999999,-4.43
Pune,2022-04-18,8.19,39.45,0.052,0,0,-11.1,-12.85
Pune,2022-04-19,8.09,38.87,0.051,0,0,-28.31,-10.14
Pune,2022-04-20,6.48,38.87,0.023,0,0,6.48,-14.0
Pune,2022-04-21,33.77,53.96,0.803,0,0,25.550000000000004,-5.169999999999995
Pune,2022-04-22,6.48,38.87,0.023,0,0,-1.7300000000000004,-13.73
Pune,2022-04-23,6.48,38.87,0.023,0,0,-0.09999999999999964,-11.21
Pune,2022-04-24,8.06,38.87,0.051,0,0,-0.129999999999999,-11.549999999999999
Pune,2022-04-25,7.94,38.22,0.05,0,0,-0.14999999999999947,-9.599999999999998
Pune,2022-04-26,7.93,38.22,0.05,0,0,1.4499999999999993,-11.36
Pune,2022-04-27,7.93,38.22,0.05,0,0,-25.840000000000003,-28.47
Pune,2022-04-28,29.63,48.53,0.7,0,0,23.15,29.63
Pune,2022-04-29,7.92,38.22,0.05,0,0,1.4399999999999995,-0.3000000000000007
Pune,2022-04-30,7.92,38.22,0.05,0,0,-0.14000000000000057,-0.2900000000000009
Pune,2022-05-01,7.89,38.22,0.049,0,0,-0.05000000000000071,1.3099999999999996
Pune,2022-05-02,7.83,38.22,0.048,0,0,-0.09999999999999964,-0.35999999999999943
Pune,2022-05-03,6.27,37.6,0.023,0,0,-1.6600000000000001,-1.8200000000000003
Pune,2022-05-04,6.27,37.6,0.023,0,0,-23.36,-0.21000000000000085
Pune,2022-05-05,28.74,42.81,0.657,0,0,20.82,-5.030000000000005
Pune,2022-05-06,6.19,37.13,0.022,0,0,-1.7299999999999995,-0.29000000000000004
Pune,2022-05-07,7.64,37.13,0.047,0,0,-0.25,1.1599999999999993
Pune,2022-05-08,7.54,36.62,0.047,0,0,-0.29000000000000004,-0.5200000000000005
Pune,2022-05-09,7.64,37.25,0.047,0,0,1.37,-0.3000000000000007
Pune,2022-05-10,7.44,36.13,0.046,0,0,1.1700000000000008,-0.4899999999999993
Pune,2022-05-11,7.18,34.62,0.045,0,0,-21.56,-0.75
Pune,2022-05-12,24.49,35.91,0.553,0,0,18.299999999999997,-5.140000000000001
Pune,2022-05-13,0.0,0.0,0.0,0,0,-7.64,-7.92
Pune,2022-05-14,0.0,0.0,0.0,0,0,-7.54,-7.92
Pune,2022-05-15,0.0,0.0,0.0,0,0,-7.64,-7.89
Pune,2022-05-16,0.0,0.0,0.0,0,0,-7.44,-7.83
Pune,2022-05-17,0.0,0.0,0.0,0,0,-7.18,-6.27
Pune,2022-05-18,0.0,0.0,0.0,0,0,-24.49,-6.27
Pune,2022-05-19,17.97,33.63,0.383,0,0,17.97,-10.77
Pune,2022-05-20,5.61,33.63,0.02,0,0,5.61,-0.5800000000000001
Pune,2022-05-21,6.97,33.63,0.044,0,0,6.97,-0.6699999999999999
Pune,2022-05-22,7.05,34.15,0.044,0,0,7.05,-0.4900000000000002
Pune,2022-05-23,7.12,34.62,0.044,0,0,7.12,-0.5199999999999996
Pune,2022-05-24,7.2,35.1,0.044,0,0,7.2,-0.2400000000000002
Pune,2022-05-25,7.19,35.1,0.044,0,0,-10.779999999999998,0.010000000000000675
Pune,2022-05-26,19.16,34.62,0.383,0,0,13.55,-5.329999999999998
Pune,2022-05-27,7.18,35.1,0.044,0,0,0.20999999999999996,7.18
Pune,2022-05-28,7.35,36.13,0.045,0,0,0.2999999999999998,7.35
Pune,2022-05-29,7.64,37.93,0.046,0,0,0.5199999999999996,7.64
Pune,2022-05-30,7.79,38.87,0.046,0,0,0.5899999999999999,7.79
Pune,2022-05-31,8.04,40.38,0.047,0,0,0.8499999999999988,8.04
Pune,2022-06-01,6.65,39.92,0.024,0,0,-12.51,6.65
Pune,2022-06-02,21.0,39.92,0.384,0,0,13.82,3.030000000000001
Pune,2022-06-03,13.2,40.38,0.167,0,0,5.85,7.589999999999999
Pune,2022-06-04,12.39,37.13,0.157,0,0,4.750000000000001,5.420000000000001
Pune,2022-06-05,11.83,34.62,0.151,0,0,4.04,4.78
Pune,2022-06-06,10.03,31.98,0.125,0,0,1.9900000000000002,2.9099999999999993
Pune,2022-06-07,10.97,30.95,0.142,0,0,4.32,3.7700000000000005
Pune,2022-06-08,10.72,30.0,0.139,0,0,-10.28,3.5300000000000002
Pune,2022-06-09,13.08,28.58,0.22,0,0,-0.11999999999999922,-6.08
Pune,2022-06-10,9.95,27.17,0.129,0,0,-2.4400000000000013,2.7699999999999996
Pune,2022-06-11,9.6,25.85,0.124,0,0,-2.2300000000000004,2.25
Pune,2022-06-12,8.0,24.18,0.1,0,0,-2.0299999999999994,0.3600000000000003
Pune,2022-06-13,8.94,23.12,0.118,0,0,-2.030000000000001,1.1499999999999995
Pune,2022-06-14,8.68,22.89,0.115,0,0,-2.040000000000001,0.6400000000000006
Pune,2022-06-15,8.4,22.58,0.113,0,0,-4.68,1.75
Pune,2022-06-16,11.31,22.24,0.204,0,0,1.3600000000000012,-9.69
Pune,2022-06-17,7.8,21.9,0.109,0,0,-1.7999999999999998,-5.3999999999999995
Pune,2022-06-18,6.35,21.53,0.086,0,0,-1.6500000000000004,-6.040000000000001
Pune,2022-06-19,7.23,21.22,0.105,0,0,-1.709999999999999,-4.6
Pune,2022-06-20,7.12,20.99,0.104,0,0,-1.5599999999999996,-2.9099999999999993
Pune,2022-06-21,6.08,20.76,0.083,0,0,-2.3200000000000003,-4.890000000000001
Pune,2022-06-22,7.27,20.57,0.103,0,0,-4.040000000000001,-3.450000000000001
Pune,2022-06-23,8.9,20.23,0.164,0,0,1.1000000000000005,-4.18
Pune,2022-06-24,6.73,19.92,0.1,0,0,0.3800000000000008,-3.219999999999999
Pune,2022-06-25,6.69,19.69,0.099,0,0,-0.54,-2.9099999999999993
Pune,2022-06-26,5.42,19.49,0.077,0,0,-1.7000000000000002,-2.58
Pune,2022-06-27,5.4,19.38,0.076,0,0,-0.6799999999999997,-3.539999999999999
Pune,2022-06-28,7.05,19.07,0.098,0,0,-0.21999999999999975,-1.63
Pune,2022-06-29,7.01,18.87,0.098,0,0,-1.8900000000000006,-1.3900000000000006
Pune,2022-06-30,8.79,18.64,0.146,0,0,2.0599999999999987,-2.5200000000000014
Pune,2022-07-01,7.8,20.93,0.099,0,0,1.1099999999999994,0.0
Pune,2022-07-02,7.92,21.88,0.099,0,0,2.5,1.5700000000000003
Pune,2022-07-03,8.26,24.18,0.099,0,0,2.8599999999999994,1.0299999999999994
Pune,2022-07-04,8.51,25.85,0.1,0,0,1.46,1.3899999999999997
Pune,2022-07-05,8.04,29.52,0.087,0,0,1.0299999999999994,1.959999999999999
Pune,2022-07-06,13.32,33.58,0.215,0,0,4.530000000000001,6.050000000000001
Pune,2022-07-07,13.12,35.1,0.181,0,0,5.319999999999999,4.219999999999999
Pune,2022-07-08,12.75,37.13,0.177,0,0,4.83,6.02
Pune,2022-07-09,14.53,39.45,0.214,0,0,6.27,7.839999999999999
Pune,2022-07-10,16.37,39.2,0.261,0,0,7.860000000000001,10.950000000000001
Pune,2022-07-11,21.84,60.33,0.318,0,0,13.8,16.439999999999998
Pune,2022-07-12,29.48,87.67,0.414,1,2,16.16,22.43
Pune,2022-07-13,32.46,89.0,0.488,1,2,19.340000000000003,25.450000000000003
Pune,2022-07-14,49.62,91.7,0.98,1,2,36.87,40.83
Pune,2022-07-15,39.03,93.18,0.637,1,2,24.5,31.23
Pune,2022-07-16,40.84,92.4,0.691,1,2,24.470000000000002,32.92
Pune,2022-07-17,42.16,93.18,0.724,1,2,20.319999999999997,33.9
Pune,2022-07-18,42.62,93.18,0.737,1,2,13.139999999999997,34.11
Pune,2022-07-19,43.48,93.18,0.758,1,2,11.019999999999996,35.44
Pune,2022-07-20,44.29,93.18,0.778,1,2,-5.329999999999998,30.97
Pune,2022-07-21,56.62,93.18,1.268,1,2,17.589999999999996,43.5
Pune,2022-07-22,44.93,93.18,0.791,1,2,4.089999999999996,32.18
Pune,2022-07-23,44.79,90.27,0.799,1,2,2.6300000000000026,30.259999999999998
Pune,2022-07-24,45.05,87.72,0.815,1,2,2.4299999999999997,28.679999999999996
Pune,2022-07-25,45.32,85.55,0.829,1,2,1.8400000000000034,23.48
Pune,2022-07-26,45.41,84.2,0.835,0,0,1.1199999999999974,15.929999999999996
Pune,2022-07-27,45.14,81.77,0.837,0,0,-11.479999999999997,12.68
Pune,2022-07-28,67.86,79.7,1.541,0,0,22.93,18.240000000000002
Pune,2022-07-29,44.25,76.53,0.831,0,0,-0.5399999999999991,5.219999999999999
Pune,2022-07-30,43.65,73.05,0.827,0,0,-1.3999999999999986,2.809999999999995
Pune,2022-07-31,43.3,71.17,0.824,0,0,-2.020000000000003,1.1400000000000006
Pune,2022-08-01,42.72,69.6,0.821,0,0,-2.6899999999999977,0.10000000000000142
Pune,2022-08-02,42.24,69.09,0.817,0,0,-2.8999999999999986,-1.2399999999999949
Pune,2022-08-03,41.43,68.69,0.812,0,0,-26.43,-2.8599999999999994
Pune,2022-08-04,64.32,73.85,1.531,0,0,20.069999999999993,7.699999999999996
Pune,2022-08-05,40.18,68.11,0.806,0,0,-3.469999999999999,-4.75
Pune,2022-08-06,39.56,68.64,0.807,0,0,-3.739999999999995,-5.229999999999997
Pune,2022-08-07,39.01,68.95,0.807,0,0,-3.710000000000001,-6.039999999999999
Pune,2022-08-08,28.75,69.6,0.643,0,0,-13.490000000000002,-16.57
Pune,2022-08-09,29.46,73.85,0.67,0,0,-11.969999999999999,-15.949999999999996
Pune,2022-08-10,42.59,80.45,0.891,0,0,-21.72999999999999,-2.549999999999997
Pune,2022-08-11,67.57,90.48,1.691,3,4,27.389999999999993,-0.29000000000000625
Pune,2022-08-12,53.62,95.05,1.03,2,4,14.059999999999995,9.369999999999997
Pune,2022-08-13,54.41,98.02,1.053,2,4,15.399999999999999,10.759999999999998
Pune,2022-08-14,54.9,98.86,1.064,2,4,26.15,11.600000000000001
Pune,2022-08-15,55.1,98.71,1.068,2,4,25.64,12.380000000000003
Pune,2022-08-16,55.57,99.62,1.079,2,4,12.979999999999997,13.329999999999998
Pune,2022-08-17,56.05,99.46,1.088,2,4,-11.519999999999996,14.619999999999997
Pune,2022-08-18,89.12,99.62,2.085,4,8,35.50000000000001,24.80000000000001
Pune,2022-08-19,56.47,99.37,1.096,2,4,2.0600000000000023,16.29
Pune,2022-08-20,56.74,99.79,1.103,2,4,1.8400000000000034,17.18
Pune,2022-08-21,57.02,99.79,1.108,2,4,1.9200000000000017,18.010000000000005
Pune,2022-08-22,45.53,99.79,0.91,2,4,-10.04,16.78
Pune,2022-08-23,57.63,99.79,1.119,2,4,1.5800000000000054,28.17
Pune,2022-08-24,57.96,99.79,1.126,2,4,-31.160000000000004,15.369999999999997
Pune,2022-08-25,91.38,100.0,2.129,4,8,34.91,23.810000000000002
Pune,2022-08-26,58.21,98.95,1.128,2,4,1.4699999999999989,4.590000000000003
Pune,2022-08-27,58.26,98.62,1.129,2,4,1.2399999999999949,3.8500000000000014
Pune,2022-08-28,45.9,98.37,0.915,2,4,0.36999999999999744,-9.0
Pune,2022-08-29,58.26,98.11,1.128,2,4,0.6299999999999955,3.1599999999999966
Pune,2022-08-30,58.15,97.36,1.123,2,4,0.18999999999999773,2.5799999999999983
Pune,2022-08-31,58.09,96.63,1.12,2,4,-33.28999999999999,2.0400000000000063
Pune,2022-09-01,91.19,100.0,2.116,4,8,32.98,2.069999999999993
Pune,2022-09-02,57.85,95.3,1.114,2,4,-0.4099999999999966,1.3800000000000026
Pune,2022-09-03,57.6,94.56,1.11,2,3,11.700000000000003,0.8599999999999994
Pune,2022-09-04,57.31,94.21,1.107,2,3,-0.9499999999999957,0.28999999999999915
Pune,2022-09-05,57.16,93.97,1.105,2,3,-0.990000000000002,11.629999999999995
Pune,2022-09-06,56.99,93.37,1.102,2,3,-1.1000000000000014,-0.6400000000000006
Pune,2022-09-07,57.1,92.5,1.099,2,3,-34.089999999999996,-0.8599999999999994
Pune,2022-09-08,90.83,100.0,2.107,5,9,32.98,-0.5499999999999972
Pune,2022-09-09,58.09,92.03,1.116,3,4,0.490000000000002,-0.11999999999999744
Pune,2022-09-10,58.19,92.03,1.118,3,4,0.8799999999999955,-0.07000000000000028
Pune,2022-09-11,58.27,92.03,1.12,3,4,1.1100000000000065,12.370000000000005
Pune,2022-09-12,58.49,92.24,1.125,3,4,1.5,0.23000000000000398
Pune,2022-09-13,58.55,92.24,1.126,3,4,1.4499999999999957,0.3999999999999986
Pune,2022-09-14,59.33,95.54,1.149,3,5,-31.5,1.2399999999999949
Pune,2022-09-15,93.34,100.0,2.172,5,9,35.25,2.1500000000000057
Pune,2022-09-16,46.91,98.71,0.945,3,5,-11.280000000000001,-10.940000000000005
Pune,2022-09-17,61.64,98.11,1.2,4,6,3.3699999999999974,4.039999999999999
Pune,2022-09-18,61.91,98.11,1.205,4,6,3.4199999999999946,4.599999999999994
Pune,2022-09-19,47.66,98.29,0.96,3,5,-10.89,-9.5
Pune,2022-09-20,62.44,98.02,1.215,4,6,3.1099999999999994,5.449999999999996
Pune,2022-09-21,62.51,98.2,1.217,4,6,-30.830000000000005,5.409999999999997
Pune,2022-09-22,95.69,100.0,2.214,6,10,48.78,4.859999999999999
Pune,2022-09-23,30.0,90.27,0.313,2,3,-31.64,-28.090000000000003
Pune,2022-09-24,30.03,90.27,0.313,2,3,-31.879999999999995,-28.159999999999997
Pune,2022-09-25,15.04,90.27,0.054,1,2,-32.62,-43.230000000000004
Pune,2022-09-26,30.06,90.27,0.314,2,3,-32.379999999999995,-28.430000000000003
Pune,2022-09-27,30.07,90.27,0.314,2,3,-32.44,-28.479999999999997
Pune,2022-09-28,30.07,90.27,0.314,2,3,-65.62,-29.259999999999998
Pune,2022-09-29,95.59,100.0,2.211,6,10,65.59,2.25
Pune,2022-09-30,30.07,90.27,0.314,2,3,0.03999999999999915,-16.839999999999996
Pune,2022-10-01,30.08,90.27,0.314,2,3,15.04,-31.560000000000002
Pune,2022-10-02,30.09,90.29,0.314,2,3,0.030000000000001137,-31.819999999999997
Pune,2022-10-03,15.04,90.27,0.054,1,2,-15.030000000000001,-32.62
Pune,2022-10-04,30.1,90.35,0.314,2,3,0.030000000000001137,-32.339999999999996
Pune,2022-10-05,30.1,90.35,0.314,2,3,-65.49000000000001,-32.41
Pune,2022-10-06,95.27,100.0,2.2,6,10,65.19999999999999,-0.4200000000000017
Pune,2022-10-07,62.02,95.96,1.2,4,6,31.940000000000005,32.02
Pune,2022-10-08,61.99,95.41,1.198,4,6,31.900000000000002,31.96
Pune,2022-10-09,62.21,96.69,1.203,4,6,47.17,47.17
Pune,2022-10-10,62.19,96.69,1.202,4,6,32.089999999999996,32.129999999999995
Pune,2022-10-11,62.18,96.69,1.202,4,6,32.08,32.11
Pune,2022-10-12,62.11,96.69,1.2,4,6,-33.16,32.04
Pune,2022-10-13,95.17,100.0,2.194,6,10,33.15,-0.4200000000000017
Pune,2022-10-14,61.88,96.43,1.191,4,6,-0.10999999999999943,31.810000000000002
Pune,2022-10-15,61.87,96.18,1.19,4,6,-0.3400000000000034,31.79
Pune,2022-10-16,61.84,96.18,1.189,4,6,-0.3499999999999943,31.750000000000004
Pune,2022-10-17,61.82,96.18,1.189,4,6,-0.35999999999999943,46.78
Pune,2022-10-18,61.74,95.92,1.186,4,6,-0.36999999999999744,31.64
Pune,2022-10-19,61.7,95.92,1.184,4,6,-33.47,31.6
Pune,2022-10-20,79.45,100.0,1.915,5,8,17.57,-15.819999999999993
Pune,2022-10-21,62.11,95.42,1.183,4,6,0.240000000000002,0.0899999999999963
Pune,2022-10-22,62.2,96.18,1.184,4,6,0.35999999999999943,0.21000000000000085
Pune,2022-10-23,62.16,96.18,1.183,4,6,0.3399999999999963,-0.05000000000000426
Pune,2022-10-24,61.83,95.92,1.18,4,6,0.0899999999999963,-0.35999999999999943
Pune,2022-10-25,61.45,95.92,1.177,4,6,-0.25,-0.7299999999999969
Pune,2022-10-26,61.3,95.67,1.176,4,6,-18.150000000000006,-0.8100000000000023
Pune,2022-10-27,94.07,100.0,2.172,6,10,31.959999999999994,-1.1000000000000085
Pune,2022-10-28,60.18,95.1,1.16,3,5,-2.020000000000003,-1.7000000000000028
Pune,2022-10-29,60.21,94.93,1.167,3,4,-1.9499999999999957,-1.6599999999999966
Pune,2022-10-30,59.8,94.59,1.164,3,4,-2.030000000000001,-2.0400000000000063
Pune,2022-10-31,59.55,94.59,1.163,3,4,-1.9000000000000057,-2.270000000000003
Pune,2022-11-01,59.08,94.16,1.159,3,4,-2.219999999999999,-2.6600000000000037
Pune,2022-11-02,58.85,94.16,1.157,3,4,-35.21999999999999,-2.8500000000000014
Pune,2022-11-03,91.54,100.0,2.15,5,9,31.360000000000007,12.090000000000003
Pune,2022-11-04,62.02,97.6,1.163,4,6,1.8100000000000023,-0.0899999999999963
Pune,2022-11-05,57.45,92.97,1.142,3,4,-2.3499999999999943,-4.75
Pune,2022-11-06,57.08,92.97,1.14,3,4,-2.469999999999999,-5.079999999999998
Pune,2022-11-07,56.67,92.72,1.136,3,4,-2.4099999999999966,-5.159999999999997
Pune,2022-11-08,56.28,92.49,1.133,3,4,-2.5700000000000003,-5.170000000000002
Pune,2022-11-09,55.8,92.01,1.128,3,4,-35.74000000000001,-5.5
Pune,2022-11-10,88.41,100.0,2.12,5,9,26.389999999999993,-5.659999999999997
Pune,2022-11-11,25.35,91.78,0.301,1,2,-32.1,-34.83
Pune,2022-11-12,25.16,91.72,0.3,1,2,-31.919999999999998,-35.05
Pune,2022-11-13,25.05,91.67,0.299,1,2,-31.62,-34.75
Pune,2022-11-14,24.92,91.61,0.299,1,2,-31.36,-34.629999999999995
Pune,2022-11-15,24.71,91.55,0.298,1,2,-31.089999999999996,-34.37
Pune,2022-11-16,24.61,91.49,0.297,1,2,-63.8,-34.24
Pune,2022-11-17,86.94,100.0,2.097,5,9,61.589999999999996,-4.6000000000000085
Pune,2022-11-18,53.93,91.38,1.099,2,3,28.77,-8.090000000000003
Pune,2022-11-19,54.23,91.32,1.097,2,3,29.179999999999996,-3.220000000000006
Pune,2022-11-20,54.37,91.26,1.096,2,3,29.449999999999996,-2.710000000000001
Pune,2022-11-21,54.14,91.21,1.093,2,3,29.43,-2.530000000000001
Pune,2022-11-22,54.1,91.15,1.091,2,3,29.490000000000002,-2.1799999999999997
Pune,2022-11-23,53.71,91.09,1.088,2,3,-33.23,-2.0899999999999963
Pune,2022-11-24,86.66,100.0,2.073,4,8,32.73,-1.75
Pune,2022-11-25,38.97,87.73,0.824,1,2,-15.259999999999998,13.619999999999997
Pune,2022-11-26,54.19,90.86,1.082,2,3,-0.17999999999999972,29.029999999999998
Pune,2022-11-27,54.32,90.81,1.081,2,3,0.17999999999999972,29.27
Pune,2022-11-28,54.26,90.75,1.079,2,3,0.1599999999999966,29.339999999999996
Pune,2022-11-29,54.26,90.69,1.077,2,3,0.5499999999999972,29.549999999999997
Pune,2022-11-30,54.23,90.64,1.074,2,3,-32.43,29.619999999999997
Pune,2022-12-01,86.86,99.7,2.06,4,8,47.89,-0.0799999999999983
Pune,2022-12-02,52.87,90.52,1.064,2,3,-1.3200000000000003,-1.0600000000000023
Pune,2022-12-03,53.37,90.46,1.063,2,3,-0.9500000000000028,-0.8599999999999994
Pune,2022-12-04,53.16,90.41,1.06,2,3,-1.1000000000000014,-1.2100000000000009
Pune,2022-12-05,52.97,90.35,1.057,1,2,-1.2899999999999991,-1.1700000000000017
Pune,2022-12-06,52.62,90.29,1.052,1,2,-1.6099999999999994,-1.480000000000004
Pune,2022-12-07,52.37,90.23,1.048,1,2,-34.49,-1.3400000000000034
Pune,2022-12-08,69.89,99.7,1.768,2,4,17.020000000000003,-16.769999999999996
Pune,2022-12-09,42.13,90.12,1.006,1,2,-11.239999999999995,3.1600000000000037
Pune,2022-12-10,42.04,90.06,1.004,1,2,-11.119999999999997,-12.149999999999999
Pune,2022-12-11,41.87,90.0,1.0,1,2,-11.100000000000001,-12.450000000000003
Pune,2022-12-12,41.78,89.89,0.997,1,2,-10.839999999999996,-12.479999999999997
Pune,2022-12-13,41.7,89.83,0.996,1,2,-10.669999999999995,-12.559999999999995
Pune,2022-12-14,41.55,89.77,0.991,1,2,-28.340000000000003,-12.68
Pune,2022-12-15,83.07,99.4,2.004,3,6,40.93999999999999,-3.7900000000000063
Pune,2022-12-16,50.09,89.6,1.015,1,2,8.050000000000004,-2.779999999999994
Pune,2022-12-17,50.09,89.55,1.011,1,2,8.220000000000006,-3.279999999999994
Pune,2022-12-18,50.25,89.49,1.009,1,2,8.469999999999999,-2.9099999999999966
Pune,2022-12-19,50.32,89.43,1.007,1,2,8.619999999999997,-2.6499999999999986
Pune,2022-12-20,50.42,89.38,1.004,1,2,8.870000000000005,-2.1999999999999957
Pune,2022-12-21,50.49,89.32,1.001,1,2,-32.57999999999999,-1.8799999999999955
