State,District,Reservoir Name,Agency Name,Date,FRL,Live Cap FRL,Level,Current Live Storage,Fill_Percentage
Maharashtra,Satara,Kanher Dam,CWC,2022-04-02,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-03,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-04,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-05,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-06,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-07,690.78,0.272,681.68,0.1315,48.345588235294116
Maharashtra,Satara,Kanher Dam,CWC,2022-04-08,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-09,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-10,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-11,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-12,690.78,0.272,681.14,0.12489,45.91544117647059
Maharashtra,Satara,Kanher Dam,CWC,2022-04-13,690.78,0.272,681.08,0.12417,45.650735294117645
Maharashtra,Satara,Kanher Dam,CWC,2022-04-14,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-15,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-16,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-17,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-18,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-19,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-20,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-21,690.78,0.272,680.48,0.1171,43.05147058823529
Maharashtra,Satara,Kanher Dam,CWC,2022-04-22,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-23,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-24,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-25,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-26,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-27,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-28,690.78,0.272,679.82,0.10966,40.316176470588225
Maharashtra,Satara,Kanher Dam,CWC,2022-04-29,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-04-30,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-01,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-02,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-03,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-04,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-05,690.78,0.272,679.1,0.10184,37.44117647058823
Maharashtra,Satara,Kanher Dam,CWC,2022-05-06,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-07,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-08,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-09,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-10,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-11,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-12,690.78,0.272,678.2,0.09227,33.92279411764706
Maharashtra,Satara,Kanher Dam,CWC,2022-05-13,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-14,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-15,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-16,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-17,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-18,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-19,690.78,0.272,677.15,0.08266,30.389705882352935
Maharashtra,Satara,Kanher Dam,CWC,2022-05-20,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-21,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-22,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-23,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-24,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-25,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-26,690.78,0.272,676.45,0.07645,28.106617647058822
Maharashtra,Satara,Kanher Dam,CWC,2022-05-27,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-28,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-29,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-30,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-05-31,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-01,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-02,690.78,0.272,675.87,0.07155,26.30514705882353
Maharashtra,Satara,Kanher Dam,CWC,2022-06-03,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-04,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-05,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-06,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-07,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-08,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-09,690.78,0.272,675.42,0.06792,24.970588235294112
Maharashtra,Satara,Kanher Dam,CWC,2022-06-10,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-11,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-12,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-13,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-14,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-15,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-16,690.78,0.272,674.94,0.06421,23.606617647058822
Maharashtra,Satara,Kanher Dam,CWC,2022-06-17,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-18,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-19,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-20,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-21,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-22,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-23,690.78,0.272,673.94,0.05702,20.963235294117645
Maharashtra,Satara,Kanher Dam,CWC,2022-06-24,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-25,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-26,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-27,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-28,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-29,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-06-30,690.78,0.272,673.15,0.05182,19.051470588235293
Maharashtra,Satara,Kanher Dam,CWC,2022-07-01,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-02,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-03,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-04,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-05,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-06,690.78,0.272,673.52,0.0542,19.926470588235293
Maharashtra,Satara,Kanher Dam,CWC,2022-07-07,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-08,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-09,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-10,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-11,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-12,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-13,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-14,690.78,0.272,679.48,0.1059,38.93382352941176
Maharashtra,Satara,Kanher Dam,CWC,2022-07-15,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-16,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-17,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-18,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-19,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-20,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-21,690.78,0.272,684.72,0.1724,63.382352941176464
Maharashtra,Satara,Kanher Dam,CWC,2022-07-22,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-23,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-24,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-25,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-26,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-27,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-28,690.78,0.272,685.5,0.18383,67.5845588235294
Maharashtra,Satara,Kanher Dam,CWC,2022-07-29,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-30,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-07-31,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-01,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-02,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-03,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-04,690.78,0.272,686.2,0.19441,71.47426470588235
Maharashtra,Satara,Kanher Dam,CWC,2022-08-05,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-06,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-07,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-08,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-09,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-10,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-11,690.78,0.272,688.46,0.23071,84.81985294117646
Maharashtra,Satara,Kanher Dam,CWC,2022-08-12,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-13,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-14,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-15,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-16,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-17,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-18,690.78,0.272,689.28,0.24476,89.98529411764706
Maharashtra,Satara,Kanher Dam,CWC,2022-08-19,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-20,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-21,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-22,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-23,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-24,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-25,690.78,0.272,689.67,0.25163,92.51102941176471
Maharashtra,Satara,Kanher Dam,CWC,2022-08-26,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-27,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-28,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-29,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-30,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-08-31,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-01,690.78,0.272,690.01,0.25771,94.74632352941175
Maharashtra,Satara,Kanher Dam,CWC,2022-09-02,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-03,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-04,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-05,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-06,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-07,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-08,690.78,0.272,690.5,0.26663,98.02573529411764
Maharashtra,Satara,Kanher Dam,CWC,2022-09-09,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-10,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-11,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-12,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-13,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-14,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-15,690.78,0.272,690.76,0.27144,99.79411764705883
Maharashtra,Satara,Kanher Dam,CWC,2022-09-16,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-17,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-18,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-19,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-20,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-21,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-22,690.78,0.272,690.72,0.27069,99.51838235294116
Maharashtra,Satara,Kanher Dam,CWC,2022-09-23,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-24,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-25,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-26,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-27,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-28,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-09-29,690.78,0.272,690.75,0.27125,99.72426470588233
Maharashtra,Satara,Kanher Dam,CWC,2022-09-30,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-01,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-02,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-03,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-04,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-05,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-06,690.78,0.272,690.78,0.27168,99.88235294117645
Maharashtra,Satara,Kanher Dam,CWC,2022-10-07,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-08,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-09,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-10,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-11,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-12,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-13,690.78,0.272,690.77,0.27162,99.86029411764704
Maharashtra,Satara,Kanher Dam,CWC,2022-10-14,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-15,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-16,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-17,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-18,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-19,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-20,690.78,0.272,690.78,0.27168,99.88235294117645
Maharashtra,Satara,Kanher Dam,CWC,2022-10-21,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-22,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-23,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-24,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-25,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-26,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-27,690.78,0.272,690.78,0.272,100.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-28,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-29,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-30,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-10-31,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-01,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-02,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-03,690.78,0.272,690.78,0.27168,99.88235294117645
Maharashtra,Satara,Kanher Dam,CWC,2022-11-04,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-05,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-06,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-07,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-08,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-09,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-10,690.78,0.272,690.66,0.26958,99.11029411764704
Maharashtra,Satara,Kanher Dam,CWC,2022-11-11,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-12,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-13,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-14,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-15,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-16,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-17,690.78,0.272,690.17,0.2606,95.80882352941175
Maharashtra,Satara,Kanher Dam,CWC,2022-11-18,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-19,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-20,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-21,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-22,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-23,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-24,690.78,0.272,689.63,0.25091,92.24632352941177
Maharashtra,Satara,Kanher Dam,CWC,2022-11-25,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-26,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-27,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-28,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-29,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-11-30,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-01,690.78,0.272,689.33,0.24563,90.30514705882352
Maharashtra,Satara,Kanher Dam,CWC,2022-12-02,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-03,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-04,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-05,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-06,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-07,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-08,690.78,0.272,689.11,0.2418,88.89705882352939
Maharashtra,Satara,Kanher Dam,CWC,2022-12-09,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-10,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-11,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-12,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-13,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-14,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-15,690.78,0.272,688.91,0.23835,87.62867647058823
Maharashtra,Satara,Kanher Dam,CWC,2022-12-16,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-17,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-18,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-19,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-20,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-21,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-22,690.78,0.272,688.65,0.23392,85.99999999999999
Maharashtra,Satara,Kanher Dam,CWC,2022-12-23,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-24,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-25,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-26,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-27,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-28,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-29,690.78,0.272,687.82,0.22009,80.91544117647058
Maharashtra,Satara,Kanher Dam,CWC,2022-12-30,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2022-12-31,690.78,0.272,0.0,0.0,0.0
Maharashtra,Satara,Kanher Dam,CWC,2023-01-01,690.78,0.272,0.0,0.0,0.0
