city,district,date,year_week,source_url,severity
Satara,,2025-05-22,2025-20,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNYnU1SWZhYlFNNnNsSHIwNWxhdEhZQTBUSU9aVGVGMUNOdS1zZGxCTkdybVROUlhxWjM2eXZSc0Zha1Y3Q0JaUUhZVV9OejlIOHdwOEltdnplbUxzMFM5OG1ZaGFSUVliTWdMMVNMUXZCcG9wR0YzbEhRVjdtVF9oYS0wSVdoT2pDQ1RIM2NlV3JySnVKWHg1WlpGMC1fM0RtRzJfTWN3akNHdlhzbFZlMkdPN2NKWUZqbkNOOWpzbGk0aVVOanZZNHVYdzM3RF9qd3ZNeERrRdIB3AFBVV95cUxQLXhmU09qMldIRTNZSFE1cURPSHVYb2JYcmFTc3lvaW9Rb1gwZzdaUkVheXpSZmRwNEpuSDBPR3NYQlV1bDR0dTYwMURDUXh5eHgwLTU0U2lyR1pULUdvN0xNejBfV1ltRExEaFVMNlRYZHhxWW5fQkFFSWExcHZoN1d2RVZCai1ncThYd1kzWXhvc2djaUhnTEluUFRnblJfTHBkQzRpa1YyZXBET29Ubkc0bEhyaGo0TTU4dGNxendxSTVUa3RyTlUyV0NPeHpNUktVSXNDdlE4OWx5?oc=5,High
Shirur,,2025-05-22,2025-20,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPVzJnLUhha1l4U25pdUtCRzV2V042S1hzSlFqUHAtUHotQXY0TUlqWll6eWlRemNpSncwOFAxQk5JT0ctREhBYkFScTFZTGN0NlREa19WVnJySGVJR3FjWmNYNmQ0d09rQktac01pWHc4QlFCa0M1MEkzMDBzVTM2cDJpZFlTNXdJanl2aXpyQmI1am92Y2s3dmp4Q2dRZVdQakVKd19Tb3FDbDlqSndjQlVYal9QUnVsTl8zM3JvXzdKOEVvcUxKODZ0dHBmZnh1VUh5ODdGRdIB3AFBVV95cUxNbGlfNm9hbDZOZE9pTEpOM2YwWWlRMEZFQjY4amxGd2xqQUxKLTBmcXhVY3I5UFdzNlROMDd2YThTQ2J2VlN0U2RiZXVUeUlIYU12UGJ2WHFCTVhYY0hxazVZa1oyamxNOGdEU3JoaVY5Vkt1Sk9BTjMteDEzTzYwXy1hUUhZcHlUY1pVeE1sWUg3bkkxQnlwYUotSy1RMlJ0TlEtNDd4SFJfbUVabndhVlZ0SDNWZ1ljTEJndTlHQ1BUZkxSb011YjVxSEpYc1phaHk3a1FLUUVrUHNj?oc=5,High
Dehu,,2025-05-22,2025-20,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPVzJnLUhha1l4U25pdUtCRzV2V042S1hzSlFqUHAtUHotQXY0TUlqWll6eWlRemNpSncwOFAxQk5JT0ctREhBYkFScTFZTGN0NlREa19WVnJySGVJR3FjWmNYNmQ0d09rQktac01pWHc4QlFCa0M1MEkzMDBzVTM2cDJpZFlTNXdJanl2aXpyQmI1am92Y2s3dmp4Q2dRZVdQakVKd19Tb3FDbDlqSndjQlVYal9QUnVsTl8zM3JvXzdKOEVvcUxKODZ0dHBmZnh1VUh5ODdGRdIB3AFBVV95cUxNbGlfNm9hbDZOZE9pTEpOM2YwWWlRMEZFQjY4amxGd2xqQUxKLTBmcXhVY3I5UFdzNlROMDd2YThTQ2J2VlN0U2RiZXVUeUlIYU12UGJ2WHFCTVhYY0hxazVZa1oyamxNOGdEU3JoaVY5Vkt1Sk9BTjMteDEzTzYwXy1hUUhZcHlUY1pVeE1sWUg3bkkxQnlwYUotSy1RMlJ0TlEtNDd4SFJfbUVabndhVlZ0SDNWZ1ljTEJndTlHQ1BUZkxSb011YjVxSEpYc1phaHk3a1FLUUVrUHNj?oc=5,High
Sindhudurg,,2025-05-23,2025-20,https://news.google.com/rss/articles/CBMinwFBVV95cUxOcDVodnZYeEcyYTNJZmJZY0RyWnN3WllCclRBdzBfay1fS2p1NGtvLXJFZmNrcE5TT0xYY3d6NVNuNmlpTXNtcWotZTN0Wi1QeHQwRlVwMGtoMWFlN01seGZna3ZfYUJRTk52b0F3Xzl5eV84VXhDU2ZEMFl5MHgzbkxWZFhRTk1RRjdDNHZxbUpwcFkzT1Y4WThubGJzU1HSAawBQVVfeXFMTnA3SkdjcDBwbHk1S1ctTWt6Sm9VQXVaeW5ueE5EY2JpbHlNaGFJeWU5S0t2aWZfSEF1R3dPWVZibW5tMTVPdlZYdklOcnd1TkVFV3JFQkhVRDRCakRqRDZKVmJXNTZQYTU4RWJPeXB4b2FOc1pHQXE3NWVYU2lPSG9ma2REaWNUM2YxbUxVQWNDdmNSRGNJSjJsWjFjSmRWT052SF9qc1ZUTXNSOQ?oc=5,High
Thane,,2025-05-23,2025-20,https://news.google.com/rss/articles/CBMipAFBVV95cUxPYi1KV1dzeGRDa1hjU1IzSE1tbGZ5QXpsenIxZE5KVjBjVnIxb05QeUVYVjJ4VVlCUVNKVnNBM0VXSTZyR0gwNGRvMk1kaUszLXB1WUpUUkRlczJycU9Ia2hwZ2V3WnlqT19qUEZkM3RYeUJ6UTcxRjUzenBqc3lQOTJNOU1RRVJXMnJkQ2RwVWlaQVZ4b045WGVWeTltQ2RLV1NaeNIBqwFBVV95cUxQMXVoTTRjUHdMOXBUMjhzUmJFNVdNdWt4RzhISlNfVTUtRFdReXRKMHdhTF9Ea1FxdU1tdUhwcVE3bzZCR1BzalhzcG5GY3FTTHZfc1U3WmZ0d1JXZzdPLTdxa1h0M3dZRFF1ZnhoakdFcGFwU3VaRVNvSC1neU95UTNqcExDb3FFc1lvczFxVkVfb1llUGRDQVBoZXcwZW1jcUY1OG40ZDlvaXM?oc=5,High
Nashik,,2025-05-23,2025-20,https://news.google.com/rss/articles/CBMipAFBVV95cUxPYi1KV1dzeGRDa1hjU1IzSE1tbGZ5QXpsenIxZE5KVjBjVnIxb05QeUVYVjJ4VVlCUVNKVnNBM0VXSTZyR0gwNGRvMk1kaUszLXB1WUpUUkRlczJycU9Ia2hwZ2V3WnlqT19qUEZkM3RYeUJ6UTcxRjUzenBqc3lQOTJNOU1RRVJXMnJkQ2RwVWlaQVZ4b045WGVWeTltQ2RLV1NaeNIBqwFBVV95cUxQMXVoTTRjUHdMOXBUMjhzUmJFNVdNdWt4RzhISlNfVTUtRFdReXRKMHdhTF9Ea1FxdU1tdUhwcVE3bzZCR1BzalhzcG5GY3FTTHZfc1U3WmZ0d1JXZzdPLTdxa1h0M3dZRFF1ZnhoakdFcGFwU3VaRVNvSC1neU95UTNqcExDb3FFc1lvczFxVkVfb1llUGRDQVBoZXcwZW1jcUY1OG40ZDlvaXM?oc=5,High
Kolhapur,,2025-05-23,2025-20,https://news.google.com/rss/articles/CBMipAFBVV95cUxPYi1KV1dzeGRDa1hjU1IzSE1tbGZ5QXpsenIxZE5KVjBjVnIxb05QeUVYVjJ4VVlCUVNKVnNBM0VXSTZyR0gwNGRvMk1kaUszLXB1WUpUUkRlczJycU9Ia2hwZ2V3WnlqT19qUEZkM3RYeUJ6UTcxRjUzenBqc3lQOTJNOU1RRVJXMnJkQ2RwVWlaQVZ4b045WGVWeTltQ2RLV1NaeNIBqwFBVV95cUxQMXVoTTRjUHdMOXBUMjhzUmJFNVdNdWt4RzhISlNfVTUtRFdReXRKMHdhTF9Ea1FxdU1tdUhwcVE3bzZCR1BzalhzcG5GY3FTTHZfc1U3WmZ0d1JXZzdPLTdxa1h0M3dZRFF1ZnhoakdFcGFwU3VaRVNvSC1neU95UTNqcExDb3FFc1lvczFxVkVfb1llUGRDQVBoZXcwZW1jcUY1OG40ZDlvaXM?oc=5,High
Palghar,,2025-05-23,2025-20,https://news.google.com/rss/articles/CBMipAFBVV95cUxPYi1KV1dzeGRDa1hjU1IzSE1tbGZ5QXpsenIxZE5KVjBjVnIxb05QeUVYVjJ4VVlCUVNKVnNBM0VXSTZyR0gwNGRvMk1kaUszLXB1WUpUUkRlczJycU9Ia2hwZ2V3WnlqT19qUEZkM3RYeUJ6UTcxRjUzenBqc3lQOTJNOU1RRVJXMnJkQ2RwVWlaQVZ4b045WGVWeTltQ2RLV1NaeNIBqwFBVV95cUxQMXVoTTRjUHdMOXBUMjhzUmJFNVdNdWt4RzhISlNfVTUtRFdReXRKMHdhTF9Ea1FxdU1tdUhwcVE3bzZCR1BzalhzcG5GY3FTTHZfc1U3WmZ0d1JXZzdPLTdxa1h0M3dZRFF1ZnhoakdFcGFwU3VaRVNvSC1neU95UTNqcExDb3FFc1lvczFxVkVfb1llUGRDQVBoZXcwZW1jcUY1OG40ZDlvaXM?oc=5,High
Talegaon,,2025-05-25,2025-21,https://news.google.com/rss/articles/CBMitgFBVV95cUxPdkRwVXN3anhZS3JYaU5LV3MzV3hia2t4QVA0RHVnWmEwUVh5dV9aNE9NRXF2X0NJbk9VZ0gyeFBPUElxSlE5bjM4dzBtSktrbGtUalR6TWdpc1VUUy0ybDdyVkpOc0luRzNQd1lycWI2dDRuTThsaUh5V25uRHRSTmFDaWlZMmFCT3VNTlY3ZEVndDc0SmtuMDlmRmJwNjNMbVU3TDVDai1uMzVSZkdoSmdUMXd2dw?oc=5,High
Satara,,2025-05-25,2025-21,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNQnpzWGd3QUVuZXpVQ1ZGM3NkZkdwU2p6SzFlMWRFOTVuOTZUYU9yaHVWVXRlaVZCeUlBMkhTUkhqdVh3ZnRaaTdMUEhOY3ZZaVZmOXMtUS1WSmREdy15a3l3VkZSNUNnZzl4VTV5SmNpNFlMV29mMTZybm5EZE4xNUc3bU5uU09aYzZZZDlmWGwtZkRMVjQwSlBmMmxydExBMl9iUmIxQWJaUm5VX09SMFQ2c3pXNVNUWFF1VUk1dmwzcmVCREtsQVh2UkQzUjZtSHRJ?oc=5,High
Phaltan,,2025-05-26,2025-21,https://news.google.com/rss/articles/CBMiakFVX3lxTE5vNUNfd05FWXUwSDZJUEJlaUYtX0llY3pWc0FwQTcxTmt3b3pKTXFFMGdzRmJHc2Z4dlNWaTdKNkpHdlNZNVlmZXQwYld5OUZRemZEVjVmWkRQUU01V09vMDQ4R2VySVh2X2c?oc=5,High
Bhiwandi,,2025-05-26,2025-21,https://news.google.com/rss/articles/CBMi6AFBVV95cUxQQjNwdEp3Tmh1QmdEM2MyTHFFSW5mcGRNWEJ0TzV0YnVHSWVKc0N5WU5YZEN6d09feEhDNndiRUdEOTlhMGU5MXNiMGU1MmhPVXBackZLNXNhT0FDaURFYkh3RjVaOUcxWTZMaEFYZzRTSFF4cEtIak54Uk43WE8yUkt3S3pHNW43MklNN19pRERTUzY0WTVMX2VCdGw3akVfaVdsNGhvSEc2ZVNfa0FLd2lBTUkzRDlxMnhfcmlBZGdwWHN6eS1SSGNkTGFrYl9RNEJ0MWxISUdKTzVEYkJmT216OTZVc01T0gHuAUFVX3lxTE1xZ2tBcnlyZ2w1Smludlp2U0h3WWJuTHl5TXdUTVA0R0lhN1R2QlpYY2JzOWJwcXFtS2lXT3FYU3VJMFpDUmxmYTVHQU02TmhzLXkxYkVsdEU2OXl0U1NxU3VoTU95ZWJaZk9rOG45cFVCLUdnWGxYZEc0eHFqcXZjSl81dTVBQS1XVzZET3Bmck5jajdvMEsxNlZQOTc1M2JhWG4wa0hoODkwVXp0SXNfSnZrSHBmQ3VfZDZoSm93MTZ3b3BKbkdvRGRwb1BucWV1QVRyM2JEM2h2dGotOXdaWllrVGJESjl5blhMdEE?oc=5,High
Pune,,2025-05-26,2025-21,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPX21QUXNucF9oVEdPcmFUanI3c0pscDNDa01jbklUNm5OaDhfYUxLVWJEWkd5YnNSSDYwMmFGNUJGTmtzMlE1dWlIODBsWk1fZE9aR25DQTBHYUE3anBmd1Z4aTZiTnMzTHFNNER3S3FBMWNBejc0eFJvdEpwY1lxTzdZS0s3QmpDSXZLTnFsa29YS1pVekFOVXJIdlc1aFBuU0h5dmJxeTBVMU5XOUROTnVKa040eHZRSXlTZ3RFN1JEQdIByAFBVV95cUxOMGFXcFAyVmhWSnExZ2ZUMWdXRUJfcm1LQkRaY0NJajBFSG42RllwTlUwN2N5Um5DcDFrOHVac2s5VXlCRFBLYkE3RHJKLWQ3emVLc3BZSkNXelBzTV9yeV9fV3JQV25NQ2NqNll6TmpqYmVoM1RWeXl1ZHZyMmp0TGIxVnRHVllVQTZBV3dWTmQ2SllmT1hIWlRZMG44ZFZMMkRqTU94MHJhNmhuWWtaV0J0U1dUc2hwMm83ZGFRWXQzM1E1WTJtSw?oc=5,High
Haveli,,2025-05-26,2025-21,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPX21QUXNucF9oVEdPcmFUanI3c0pscDNDa01jbklUNm5OaDhfYUxLVWJEWkd5YnNSSDYwMmFGNUJGTmtzMlE1dWlIODBsWk1fZE9aR25DQTBHYUE3anBmd1Z4aTZiTnMzTHFNNER3S3FBMWNBejc0eFJvdEpwY1lxTzdZS0s3QmpDSXZLTnFsa29YS1pVekFOVXJIdlc1aFBuU0h5dmJxeTBVMU5XOUROTnVKa040eHZRSXlTZ3RFN1JEQdIByAFBVV95cUxOMGFXcFAyVmhWSnExZ2ZUMWdXRUJfcm1LQkRaY0NJajBFSG42RllwTlUwN2N5Um5DcDFrOHVac2s5VXlCRFBLYkE3RHJKLWQ3emVLc3BZSkNXelBzTV9yeV9fV3JQV25NQ2NqNll6TmpqYmVoM1RWeXl1ZHZyMmp0TGIxVnRHVllVQTZBV3dWTmQ2SllmT1hIWlRZMG44ZFZMMkRqTU94MHJhNmhuWWtaV0J0U1dUc2hwMm83ZGFRWXQzM1E1WTJtSw?oc=5,High
Solapur,,2025-05-26,2025-21,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPX21QUXNucF9oVEdPcmFUanI3c0pscDNDa01jbklUNm5OaDhfYUxLVWJEWkd5YnNSSDYwMmFGNUJGTmtzMlE1dWlIODBsWk1fZE9aR25DQTBHYUE3anBmd1Z4aTZiTnMzTHFNNER3S3FBMWNBejc0eFJvdEpwY1lxTzdZS0s3QmpDSXZLTnFsa29YS1pVekFOVXJIdlc1aFBuU0h5dmJxeTBVMU5XOUROTnVKa040eHZRSXlTZ3RFN1JEQdIByAFBVV95cUxOMGFXcFAyVmhWSnExZ2ZUMWdXRUJfcm1LQkRaY0NJajBFSG42RllwTlUwN2N5Um5DcDFrOHVac2s5VXlCRFBLYkE3RHJKLWQ3emVLc3BZSkNXelBzTV9yeV9fV3JQV25NQ2NqNll6TmpqYmVoM1RWeXl1ZHZyMmp0TGIxVnRHVllVQTZBV3dWTmQ2SllmT1hIWlRZMG44ZFZMMkRqTU94MHJhNmhuWWtaV0J0U1dUc2hwMm83ZGFRWXQzM1E1WTJtSw?oc=5,High
Daund,,2025-05-26,2025-21,https://news.google.com/rss/articles/CBMiywFBVV95cUxOUTRuYWU4amZ6QTdITHlhRXI2SFpoUmc5cGdzdUlGWFF1dUNySG1BeHVaYU5waXRReFNQbHlkWGNfV1p2YmR1M1dpNzFGNm56OFZscExfaXVHWkxnbFZaWHVUQTZndGx1cFJ2aTBtWThiVjN5OVR0SUxjR2I4cHkxSFAyT3U3OUtGakxYSjZsSjRuWGw1a2trZmlRLWNmY3lGbnlqd0wtYVRhQjdZSERkaXZNODRYSDFqOU5TaWpGTnotMlVLWkt6Uk93TQ?oc=5,High
Purandar,,2025-05-26,2025-21,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPVlhGSDlpYURfMnBDZUlIeDJyYzBfUG16N1c0NndWOXVSMnVHZGx3VlpzMEJJMlNFa3ZZYTRaM0JKUVlTZE4zOVIzYi1xc2ltZGl1RHR5X3daLXJsbklWYU03WEg3dng3Sk1fYzVOYVB3UlI3Q25vYTEyVVJOd29BeXdKeWs2RHVQNi1aQ1hWREZuajNXRWFPaXZSdC1ORGVZUUtSdlp3VEx1VWJQdm9aYlYySlFEWmVBOVM2YTdWT2xIRTl2M2k4S3ZUZzB4Q3VjS2p2cktBdHRraWZZM0NTMVlydi1wU1nSAewBQVVfeXFMUFZXTE1YM1ZJZW05X1FsZXJyaHlzRjNXV2NtTFdvSmZDeTNyUFRqbE5ERmVkNHVIZXBleTJQLXRId0djeUI5QzNMUnFjTFlla1dETkp5blJrR29zbHJZOFlCZTNzNGZtSU5xcExJdnd0RUg0U3dFaFhBY3prRHBHeEp0S1QwMmVYTFZjaGxTR1pMVWJtdGJpOTVNdU00SEZfemxfV2tDZnJiUU5rMmdVNkxyUGpzd1JGMno1VU5oWUlUZ29NeFlOUzRreGtnLWprcW5hUDVsQ2V0bVdJdTAzbE9icHMyQlh3Yk9QNHo?oc=5,High
Wardha,,2025-05-26,2025-21,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPX21QUXNucF9oVEdPcmFUanI3c0pscDNDa01jbklUNm5OaDhfYUxLVWJEWkd5YnNSSDYwMmFGNUJGTmtzMlE1dWlIODBsWk1fZE9aR25DQTBHYUE3anBmd1Z4aTZiTnMzTHFNNER3S3FBMWNBejc0eFJvdEpwY1lxTzdZS0s3QmpDSXZLTnFsa29YS1pVekFOVXJIdlc1aFBuU0h5dmJxeTBVMU5XOUROTnVKa040eHZRSXlTZ3RFN1JEQdIByAFBVV95cUxOMGFXcFAyVmhWSnExZ2ZUMWdXRUJfcm1LQkRaY0NJajBFSG42RllwTlUwN2N5Um5DcDFrOHVac2s5VXlCRFBLYkE3RHJKLWQ3emVLc3BZSkNXelBzTV9yeV9fV3JQV25NQ2NqNll6TmpqYmVoM1RWeXl1ZHZyMmp0TGIxVnRHVllVQTZBV3dWTmQ2SllmT1hIWlRZMG44ZFZMMkRqTU94MHJhNmhuWWtaV0J0U1dUc2hwMm83ZGFRWXQzM1E1WTJtSw?oc=5,High
Indapur,,2025-05-26,2025-21,https://news.google.com/rss/articles/CBMi9AFBVV95cUxOM0lOYlFJenpyVnNWendzUkdzTWZkUHUxV291S2o3ZHllcV9zR1ZpbldjTnVneWxXUDhESjBRT3l1aG04bzZraEFMX2pHZEN0bExTX0FwNnJ1emJWSndSblBKTlBIRUsydjRYREpucUIya0RJT2FacjVNdEZIN0k5alc5bHN2UFQwLU5KcEFSZ1FUYThoWnc1TDcwZVM0djItaEF3THJYb0JzOVgxS01INWNER2htOXFraldGSmZnUzFaeVZZQUVPTTRPcndjdTFiLUF3d0ZLR0p2TzJJR05PSUF2TVpIVUxuRHRfZFhzUjduemNx0gH6AUFVX3lxTE44SFRMV0lta2otNm1COXJkMWFwaGN3SUN5VFBacGVMbVk3SFEtaDlEemp6QzR6WnFzUlh4SktyWkw2UVFPaFZHWXdfclE0Y2stdjNEZ2VCOUk1VTNwaWZpTFRvT3EwMFZablFuSlB2ckdGeEVkZnRNX0pMbXhocnJfMU9QVUhIdFE5dGNoX1F4SnNZQlk2UkRjbDdiQ3NnYTlPUkFOMG9TUzRzUTdPelZJdHVBOXc0aFdFVGdlT24xa0VaaWJNLWk1ZEl2anR3Y09WU09kNGdsSFloNnA0V2NkQVdhVDd5TnZZTkhfOVFpaUthazRTSzZQQ3c?oc=5,High
Thane,,2025-05-27,2025-21,https://news.google.com/rss/articles/CBMi8wFBVV95cUxORFRiMV92SXl2UEZpVjVwRXgxWkhlVG9DWDJVeU5SbkhDbzZDLWRuYk9FeUR5blVSLWxzOWZjeGhjSl9JSV8xVkl3NzBSazJPSnhTWkxXT0xCSWpMX0xzOHN5R0FLenozVmRrSlQ5MEpyMjZ6dUFSZ2ZhN1o5MUMzbFgxRk1IOTlMMXBIZjdtVW1yOU8xUHhXQlg4QmE2clVXZUNXS1NMWjVlNXU0Zl9hUFRIejFhMG1uZUFzSVhRN0wzMlBpYzhCbEN3VmlOMzVBb29pa2RsdFZuVERsWlh0SFBKNHhVdHVZR1VmbHY2dWJOLUXSAfgBQVVfeXFMTTBTdE93ZHl0dExkOFIxX2lBZlA3b3VMaGlvQ1Q0V1FiRGhlUTVRMnBObS15TzB4RGNoVkxKa3RiZklUZ2VTS242QkdPUjZYUUNVZW9NLVgzSEhDZ0VJNGp3S1lQZGx5MERNTnp2cHRmM0UzSkc2SmV2OGk0MlpxTnY0MFBGY1Z4ZFNLaEZaMnozQ19jOWkzUmdpZFJsalVkbnlqci04ZzFyVzdMbWY5SThjTFYzdmRHbVBELXVBa28xWjUtRVhiWFAwRk9XUGlzelR2QVRmQk94MnB5VVlSeDBfZUVJMTVyaWZ6RTdNWFY2WU1jOFFPRHo?oc=5,High
Kalyan,,2025-05-27,2025-21,https://news.google.com/rss/articles/CBMi4wFBVV95cUxORXg1THQtUi1xOTZoUldOV3ZvVmMwQkV5TEE4QWRjMzVpbEh2ekJ1blZpeFVQYTd0NkVWMlpaN2RmMEdIN0Z3d0tfVldwSU9WRmNHYzlmczJGZmpEbGdEWW1fR3o0ZnBZdHRoSjQ3aEpOMlprTzJ0OWp5cGkyc2xqQ0RUekZGeTd5MHpWOU9ITVJabnlMaVlvT0FhSk9zUk8yT01DZ0tYejJfd1hQSmxnaVktYjBmMmw3REF2WEFMcURjSHZxeklKUDN1TlBfQjNYSkFEczZFMEgtcW9iQW5jbHczRdIB6AFBVV95cUxQSXMyRE9RT1BvbDhaajdqNXRRSHhMeURzZnd2OTZHNUQ0enFNalFQVEQ2V1ZFUmEtcUpmNmJTR1VFU242NVdZdTlJWFJ1V2Jfa2RBRE1HVm13SGRSUVNVUnFVOHBzcFhrUFAtXzFzNk9odnZ2NXhDTHgxQWw4QUlzNlZwR2tqWUhxdGRpXzVIX2dHSnZjYkR0TUF1TUdNUDFLUWpwOVpFdXk0RkJYMGhrSDk3dVoydUtwTVVmbWJoaG1xeXhjLU1SZmRKMDlSb2M3cjlKSVFHZWxEVHV4bHBpSUtHaGpxanFw?oc=5,High
Malvan,,2025-05-27,2025-21,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNWkdRZUp5QTN1elppT3BtUVhsOHNsQjlMOWF4MG5adzN0bGhIbnVJMXJ1MmpEdzdJYS1hdi1fT0V1b254cUZCSDRxVTgxZ3N1S244RXhBZ3RET3RIejZtQVpDekVxSS1qX0dZVlFqbTJVWHRrV1pleTY2S0c2akZEcWFkRlN0TjZUOFdENnZ4eUV0cno4ZXo0d2s5d2NpTnJZcVZLQkNFZ0FCRVBiUVVaQzBCS3ZnbGh4SERrNUlnZ0ZqenBfQ2kySVRHVERXbnVKZUFhcWplRzVld9IB4AFBVV95cUxOYWxMS2pvUG13S183N3hlOWdkeHFVQW50VEdOaV9nM25tdV8xcmJjZkFFbGx3d3dlV1ZvcERjNjRkNmJEcmJiNHJXNVFLUkxZSGR5a29sNVkyT0dwdEVMTzNWS2xvWjB0bU9RM28tLTY4dUI2bWFfdTZ4RVJkdVVkTjVmbmd0TTlxeVB3Qjh2SEdReXdXbmFrZlJhVnd2VWtub2E5Qm0xNm1fYkpUYUs3TW10Ri1KeVNhSWlscmEweW9ueHhxdWR0RXhTYmVVX3MwMEdEc2JqQTdGT1FwMXQyRQ?oc=5,High
Sindhudurg,,2025-05-28,2025-21,https://news.google.com/rss/articles/CBMi-gFBVV95cUxNdUdyNUlWMk1jX3FRVTZaRnFNbEFnYmxTZ3VPOVZQMVM4eTBsX0Q3UjI5NERBekFKZGY4ejgta0hBaVJGLW5VeUt6N3FXT3o3ajhZNU5zVVZpZTZoeUxTalNMblFueUw0NEdoNmZMNlpZQ3o3d3YyWUM4UkJaZGRGRmlKWDlpOEZMcDR5ZmRNLUxONHVib01SbkRCdm9FU1BVNHhBbnFJaUl6VnpPSVI2eHZ1dS16SFhoVEZCSjBjRmlIczcwSEVRU2hGSVg1dS1Pc29xZko4Rjk4NmFnMUJTTjcyeGFFRHhLWDJpNFpueW5YdUtMcWFhWThR0gH_AUFVX3lxTE4tdkdSSkJFc3dBS09JYm5uMXFzSW1OR2hzaGVHdUl4NzF0QWY5Qk9oQmxIdVlreVpoZ2c1N29SakllTnR5MTIwX0Q3S2ZmNFlJMVZpNTJXTy1jdVR1Z0R4bHk1dnhodmNNaVhVOVA5NGx0VDlFalFUR2V0Tjlycldybl9yNzRjNVZFY3pzUTk5ZnpyQnkzNVdSWFdxdnRfN2Fta3lFN1V5d3ZodEEySVBRZFRkWHFSQWZxemhTRnRQaGRVQVhGMVlMdjVIcGlDcm1aWkM5eGF6cWh1Z3pHODRoMC1GX25zZWxIcGwwOHlqLXBlc3ExdXpNUjR2cVgwVQ?oc=5,High
Pune,,2025-06-07,2025-22,https://news.google.com/rss/articles/CBMiqgJBVV95cUxQSGIxZlJQdWtUNnNPb2dsOXd2azlqSlJqdWNEV0hIeGVHN3p0SE91Ti1POVVsdFBIMmtnU05Tb3h2d0d4YThWTnRvaHQybzZ1MUl3QzZFeTJDN0hhWmg4bXBZMVkzSlYtcWxySXVmZkVDNUR4bDdCTzh5bEtVRHBjMm16eE5Zd050XzZDR2prdnhSaDZZZVNxelFXN1BGRFU3eGdFXzk3SVB1OGRjQi1va1QtaXg1My1QbFhEVUZqQnVEOURoVTRBMFRmY2h4Z09OOGczY0c4bDlfTDNRNmJUakQwNURGbFBZSVAxcnlxR1NMTlZiMzhoNmt1NlJMMUxhWm9iU21LLU1yY2g5LTdtQy15Nk8wQklfeXA2MGFvWHNSZXJjN0FJN0tn0gGvAkFVX3lxTE03OFBQTWdKaVhjYnVOWnBvb3V2eFVOT3NJQkxmNkttQnR3RDBrcVRaMTY5M2NXcG44YVloU1hVajZxcjZPNmlOYW00TnhFYUJiaGpCZG56MkdRY3p2b0VEVW15MTVQQkh5WVZpN29lMFgwb2YweHo0TkVhU1VUMXRCajVfeUd3UXNaYzVGanpWWTBzMDVCZjllaEwtUXFkOWdZRGhEMy1uQ3UyUUJYRnExRjc5c1Vfd1Ata2cwQzdrLU5OWjB2Q2NjNElFZ0V0OFNzX08wbl8wbkh3SEUteVZBa1RudTNDUWthUXVKbDYzQ29jZjFDUkZGemxjMEhEODA4YWFwaG4tODhxSTJBRDQ2SGxKZ1phX3FJelVsSXdnT1RVaG0ycURRY0lRWVJnUQ?oc=5,High
Daund,,2025-06-07,2025-22,https://news.google.com/rss/articles/CBMiqgJBVV95cUxQSGIxZlJQdWtUNnNPb2dsOXd2azlqSlJqdWNEV0hIeGVHN3p0SE91Ti1POVVsdFBIMmtnU05Tb3h2d0d4YThWTnRvaHQybzZ1MUl3QzZFeTJDN0hhWmg4bXBZMVkzSlYtcWxySXVmZkVDNUR4bDdCTzh5bEtVRHBjMm16eE5Zd050XzZDR2prdnhSaDZZZVNxelFXN1BGRFU3eGdFXzk3SVB1OGRjQi1va1QtaXg1My1QbFhEVUZqQnVEOURoVTRBMFRmY2h4Z09OOGczY0c4bDlfTDNRNmJUakQwNURGbFBZSVAxcnlxR1NMTlZiMzhoNmt1NlJMMUxhWm9iU21LLU1yY2g5LTdtQy15Nk8wQklfeXA2MGFvWHNSZXJjN0FJN0tn0gGvAkFVX3lxTE03OFBQTWdKaVhjYnVOWnBvb3V2eFVOT3NJQkxmNkttQnR3RDBrcVRaMTY5M2NXcG44YVloU1hVajZxcjZPNmlOYW00TnhFYUJiaGpCZG56MkdRY3p2b0VEVW15MTVQQkh5WVZpN29lMFgwb2YweHo0TkVhU1VUMXRCajVfeUd3UXNaYzVGanpWWTBzMDVCZjllaEwtUXFkOWdZRGhEMy1uQ3UyUUJYRnExRjc5c1Vfd1Ata2cwQzdrLU5OWjB2Q2NjNElFZ0V0OFNzX08wbl8wbkh3SEUteVZBa1RudTNDUWthUXVKbDYzQ29jZjFDUkZGemxjMEhEODA4YWFwaG4tODhxSTJBRDQ2SGxKZ1phX3FJelVsSXdnT1RVaG0ycURRY0lRWVJnUQ?oc=5,High
